Date,Time,Open,High,Low,Close,Volume
20090109,00:00:00,1.52140,1.53475,1.51150,1.51615,134633129820
20090112,00:00:00,1.51384,1.51485,1.48075,1.48195,272863750050
20090113,00:00:00,1.48205,1.48280,1.44680,1.44955,247021380180
20090114,00:00:00,1.44965,1.47070,1.44895,1.46100,242602440120
20090115,00:00:00,1.46060,1.46840,1.44740,1.46385,286146794130
20090116,00:00:00,1.46370,1.49795,1.46265,1.47328,298120934920
20090119,00:00:00,1.48297,1.49080,1.44125,1.44180,202662077960
20090120,00:00:00,1.44190,1.44425,1.38630,1.39230,251001226070
20090121,00:00:00,1.39230,1.40265,1.36195,1.39505,277110645280
20090122,00:00:00,1.39495,1.40220,1.36880,1.38755,261967110490
20090123,00:00:00,1.38750,1.38975,1.35020,1.37935,218309381870
20090126,00:00:00,1.37283,1.39945,1.35470,1.39910,340659062350
20090127,00:00:00,1.39910,1.42420,1.39270,1.41270,315327895260
20090128,00:00:00,1.41290,1.43740,1.41240,1.42465,319768897310
20090129,00:00:00,1.42390,1.44110,1.40715,1.42975,288845662420
20090130,00:00:00,1.42975,1.45430,1.41850,1.45355,284798059980
20090202,00:00:00,1.44670,1.44870,1.40515,1.42635,247973197190
20090203,00:00:00,1.42635,1.44835,1.41535,1.44580,281171805100
20090204,00:00:00,1.44505,1.45770,1.43235,1.44650,279762469690
20090205,00:00:00,1.44650,1.47030,1.43640,1.46080,231790919750
20090206,00:00:00,1.46100,1.48445,1.45880,1.47830,215671561930
20090209,00:00:00,1.47850,1.49855,1.47015,1.48960,254550750370
20090210,00:00:00,1.48950,1.49130,1.44540,1.45400,292397965730
20090211,00:00:00,1.45395,1.45645,1.43140,1.43935,283291631250
20090212,00:00:00,1.43935,1.44130,1.41355,1.42675,246714203120
20090213,00:00:00,1.42670,1.46045,1.42525,1.43510,201508624320
20090216,00:00:00,1.42074,1.43180,1.41505,1.42940,205058799720
20090217,00:00:00,1.42955,1.43110,1.41230,1.42355,288850495810
20090218,00:00:00,1.42350,1.42995,1.40925,1.42095,241386509870
20090219,00:00:00,1.42090,1.44470,1.42045,1.42915,234818411130
20090220,00:00:00,1.42915,1.44820,1.41505,1.44300,233190462450
20090223,00:00:00,1.43965,1.46605,1.43630,1.44850,322641341870
20090224,00:00:00,1.44860,1.45790,1.43750,1.44790,286015615200
20090225,00:00:00,1.44795,1.46060,1.41735,1.41925,249580455220
20090226,00:00:00,1.41930,1.43840,1.41605,1.43150,203917065130
20090227,00:00:00,1.43150,1.43650,1.41100,1.43120,201289165980
20090302,00:00:00,1.42885,1.42945,1.39570,1.40535,275373523070
20090303,00:00:00,1.40535,1.41570,1.39835,1.40475,279313160080
20090304,00:00:00,1.40475,1.41985,1.39840,1.41930,245540636100
20090305,00:00:00,1.41915,1.42325,1.40360,1.41160,260698951220
20090306,00:00:00,1.41105,1.43060,1.40385,1.40900,242999876690
20090309,00:00:00,1.40821,1.41810,1.37415,1.37750,313948380030
20090310,00:00:00,1.37750,1.39055,1.36890,1.37505,311774830200
20090311,00:00:00,1.37505,1.38885,1.36540,1.38720,362751525350
20090312,00:00:00,1.38720,1.39830,1.37000,1.39390,313611355060
20090313,00:00:00,1.39380,1.40700,1.38635,1.39980,267724275380
20090316,00:00:00,1.39622,1.42305,1.38850,1.40615,342658264680
20090317,00:00:00,1.40600,1.41375,1.39645,1.40360,329850522670
20090318,00:00:00,1.40365,1.42975,1.38430,1.42700,346806162630
20090319,00:00:00,1.42695,1.45965,1.41590,1.45055,336470922690
20090320,00:00:00,1.45055,1.45890,1.43930,1.44620,320800915940
20090323,00:00:00,1.44644,1.46485,1.44505,1.45700,321807537200
20090324,00:00:00,1.45710,1.47790,1.45480,1.46805,351505339990
20090325,00:00:00,1.46805,1.47335,1.45145,1.45505,302507901190
20090326,00:00:00,1.45505,1.46370,1.44225,1.44520,295040284150
20090327,00:00:00,1.44495,1.44940,1.42660,1.43165,249162617130
20090330,00:00:00,1.42507,1.42960,1.41105,1.42645,274071961880
20090331,00:00:00,1.42655,1.43760,1.42390,1.43215,310120621880
20090401,00:00:00,1.43215,1.44680,1.42725,1.44660,314488309000
20090402,00:00:00,1.44655,1.47490,1.44460,1.47225,326017810320
20090403,00:00:00,1.47245,1.48455,1.46480,1.48365,313898012100
20090406,00:00:00,1.48323,1.49585,1.46695,1.47670,387208800460
20090407,00:00:00,1.47665,1.47760,1.45815,1.47320,359205599480
20090408,00:00:00,1.47305,1.47460,1.46345,1.47145,368348516560
20090409,00:00:00,1.47150,1.47795,1.45850,1.46775,359180259950
20090410,00:00:00,1.46775,1.46815,1.46130,1.46730,109784199960
20090413,00:00:00,1.46318,1.48685,1.46005,1.48500,174976200060
20090414,00:00:00,1.48535,1.49440,1.48245,1.48935,310071410330
20090415,00:00:00,1.48935,1.50370,1.48215,1.49960,343732514320
20090416,00:00:00,1.49960,1.50665,1.48385,1.49240,414127700350
20090417,00:00:00,1.49105,1.49405,1.47550,1.47945,369247160610
20090420,00:00:00,1.47972,1.48100,1.44995,1.45370,370949731200
20090421,00:00:00,1.45355,1.47075,1.44675,1.46725,392982700060
20090422,00:00:00,1.46705,1.46845,1.43960,1.44900,342733326720
20090423,00:00:00,1.44900,1.47440,1.44415,1.47200,347882419820
20090424,00:00:00,1.47185,1.47730,1.45755,1.46760,363177448310
20090427,00:00:00,1.46685,1.46940,1.45145,1.46440,377429682180
20090428,00:00:00,1.46400,1.46915,1.45160,1.46315,388670784290
20090429,00:00:00,1.46315,1.48135,1.46085,1.47690,452889341780
20090430,00:00:00,1.47700,1.49475,1.47030,1.47890,484764479550
20090501,00:00:00,1.47845,1.49340,1.47530,1.49185,292095523880
20090504,00:00:00,1.49037,1.50215,1.48355,1.50160,377186950740
20090505,00:00:00,1.50160,1.51625,1.49825,1.50865,302201290320
20090506,00:00:00,1.50865,1.51495,1.49905,1.51330,443787459140
20090507,00:00:00,1.51325,1.51965,1.49425,1.50160,438536071580
20090508,00:00:00,1.50160,1.52480,1.49680,1.52315,343405321900
20090511,00:00:00,1.52244,1.52455,1.50680,1.51155,359011900040
20090512,00:00:00,1.51150,1.53525,1.50735,1.52700,382615449920
20090513,00:00:00,1.52695,1.53320,1.50865,1.51550,418072011760
20090514,00:00:00,1.51540,1.52470,1.50595,1.52345,366637849980
20090515,00:00:00,1.52350,1.52875,1.51330,1.51750,334764200000
20090518,00:00:00,1.51586,1.53485,1.51155,1.53455,353692816100
20090519,00:00:00,1.53455,1.55235,1.52950,1.54765,460411199910
20090520,00:00:00,1.54765,1.57930,1.54470,1.57535,468701380060
20090521,00:00:00,1.57535,1.58905,1.55125,1.58365,377103331990
20090522,00:00:00,1.58370,1.59445,1.57550,1.59260,340019221880
20090525,00:00:00,1.59080,1.59370,1.58350,1.59065,109393599970
20090526,00:00:00,1.59065,1.59690,1.57770,1.59235,425041899970
20090527,00:00:00,1.59225,1.60855,1.59205,1.59550,537643829700
20090528,00:00:00,1.59510,1.60145,1.58515,1.59425,429542025760
20090529,00:00:00,1.59430,1.61990,1.59165,1.61860,336816114850
20090601,00:00:00,1.61932,1.64965,1.61615,1.64415,468851119010
20090602,00:00:00,1.64415,1.65980,1.63240,1.65770,510754482730
20090603,00:00:00,1.65760,1.66630,1.62420,1.63135,520489189630
20090604,00:00:00,1.63155,1.64345,1.60835,1.61725,420407230210
20090605,00:00:00,1.61730,1.62425,1.59390,1.59795,328507369880
20090608,00:00:00,1.59544,1.61035,1.58020,1.60490,330498527350
20090609,00:00:00,1.60490,1.63615,1.59860,1.63040,344070750780
20090610,00:00:00,1.63040,1.64730,1.62395,1.63565,288900995470
20090611,00:00:00,1.63554,1.66220,1.63395,1.65890,282261006630
20090612,00:00:00,1.65890,1.65980,1.63280,1.64405,234274346500
20090615,00:00:00,1.64340,1.64401,1.62417,1.63155,140346625170
20090616,00:00:00,1.63165,1.65001,1.62142,1.64061,133604880080
20090617,00:00:00,1.64085,1.64776,1.62193,1.63969,133418950130
20090618,00:00:00,1.63972,1.64678,1.61859,1.63288,133491230150
20090619,00:00:00,1.63287,1.65615,1.63020,1.64920,211698615030
20090622,00:00:00,1.65046,1.65155,1.63200,1.63435,320571259470
20090623,00:00:00,1.63455,1.64735,1.62085,1.64525,360882220550
20090624,00:00:00,1.64525,1.66015,1.63685,1.64065,366494519790
20090625,00:00:00,1.64055,1.64675,1.62320,1.63645,388518529870
20090626,00:00:00,1.63646,1.65605,1.63627,1.65225,298706970000
20090629,00:00:00,1.65205,1.65860,1.64275,1.65650,289255859890
20090630,00:00:00,1.65645,1.67440,1.64215,1.64565,391239109770
20090701,00:00:00,1.64585,1.65445,1.63835,1.64780,351093510200
20090702,00:00:00,1.64775,1.64995,1.63235,1.63920,337251959750
20090703,00:00:00,1.63915,1.64290,1.63020,1.63300,206971329850
20090706,00:00:00,1.63194,1.63280,1.60950,1.62850,433369299880
20090707,00:00:00,1.62845,1.62955,1.61165,1.61355,429309030220
20090708,00:00:00,1.61360,1.61385,1.59830,1.60705,372929820300
20090709,00:00:00,1.60705,1.63805,1.60275,1.63335,379973509800
20090710,00:00:00,1.63330,1.63460,1.61545,1.62105,370392279780
20090713,00:00:00,1.62045,1.62400,1.60330,1.62260,397478749730
20090714,00:00:00,1.62265,1.63440,1.62215,1.63090,366425780230
20090715,00:00:00,1.63070,1.64690,1.63010,1.64220,335900629710
20090716,00:00:00,1.64235,1.64785,1.63545,1.64360,333353889860
20090717,00:00:00,1.64350,1.64460,1.62655,1.63340,437052469590
20090720,00:00:00,1.63217,1.65570,1.63180,1.65460,365154310260
20090721,00:00:00,1.65460,1.65535,1.63830,1.64585,444592700090
20090722,00:00:00,1.64585,1.65040,1.63105,1.64900,460008749590
20090723,00:00:00,1.64850,1.65860,1.64335,1.64760,365070710110
20090724,00:00:00,1.64760,1.65425,1.63900,1.64245,411643970200
20090727,00:00:00,1.64670,1.65240,1.63815,1.64870,531109200140
20090728,00:00:00,1.64845,1.65560,1.63905,1.64260,558854250090
20090729,00:00:00,1.64260,1.64680,1.63465,1.63780,558273050040
20090730,00:00:00,1.63780,1.65260,1.63390,1.64925,577762800200
20090731,00:00:00,1.64930,1.67320,1.64730,1.67105,570286559470
20090803,00:00:00,1.67167,1.69870,1.66940,1.69265,577070850240
20090804,00:00:00,1.69260,1.70045,1.68885,1.69380,534483799990
20090805,00:00:00,1.69375,1.70425,1.69000,1.69875,485351210050
20090806,00:00:00,1.69870,1.70295,1.67515,1.67810,331158049700
20090807,00:00:00,1.67820,1.68345,1.66510,1.66825,224810710270
20090810,00:00:00,1.66712,1.67185,1.64305,1.64820,248748430150
20090811,00:00:00,1.64815,1.65230,1.64310,1.64770,289667459870
20090812,00:00:00,1.64785,1.65600,1.63900,1.64800,287792400180
20090813,00:00:00,1.64800,1.66635,1.64755,1.65815,226222930020
20090814,00:00:00,1.65815,1.66075,1.64840,1.65410,197354700130
20090817,00:00:00,1.65055,1.65200,1.62750,1.63465,308971940210
20090818,00:00:00,1.63465,1.65870,1.63250,1.65605,275057010190
20090819,00:00:00,1.65570,1.65930,1.63750,1.65280,236202099740
20090820,00:00:00,1.65280,1.66045,1.64500,1.65055,237928329980
20090821,00:00:00,1.65055,1.66240,1.64185,1.65060,234323240130
20090824,00:00:00,1.64983,1.65445,1.63915,1.64155,300360669970
20090825,00:00:00,1.64155,1.64455,1.63300,1.63490,342386980440
20090826,00:00:00,1.63470,1.63540,1.61590,1.62500,315511269570
20090827,00:00:00,1.62495,1.63045,1.61535,1.62825,308542050110
20090828,00:00:00,1.62815,1.63815,1.62560,1.62665,287948739940
20090831,00:00:00,1.62634,1.63295,1.61830,1.62850,245420670180
20090901,00:00:00,1.62850,1.63755,1.61125,1.61560,339995700160
20090902,00:00:00,1.61560,1.62990,1.61140,1.62725,337554999990
20090903,00:00:00,1.62705,1.64130,1.62360,1.63180,293040399880
20090904,00:00:00,1.63200,1.64105,1.62860,1.63900,234783060070
20090907,00:00:00,1.63870,1.64435,1.63250,1.63475,145781939930
20090908,00:00:00,1.63475,1.65875,1.63215,1.64865,272345899580
20090909,00:00:00,1.64860,1.65915,1.64550,1.65440,310928919980
20090910,00:00:00,1.65445,1.66870,1.64805,1.66495,277498220050
20090911,00:00:00,1.66495,1.67415,1.66440,1.66550,190495739980
20090914,00:00:00,1.66768,1.66865,1.65210,1.65820,187724829820
20090915,00:00:00,1.65810,1.66600,1.64015,1.64875,259603090140
20090916,00:00:00,1.64870,1.65335,1.64315,1.64885,252300349760
20090917,00:00:00,1.64840,1.65675,1.64255,1.64495,265604460060
20090918,00:00:00,1.64505,1.64545,1.62300,1.62695,256630079960
20090921,00:00:00,1.62215,1.62645,1.61335,1.62145,169720949930
20090922,00:00:00,1.62145,1.63945,1.62005,1.63560,232435250370
20090923,00:00:00,1.63555,1.64675,1.63290,1.63395,254611989990
20090924,00:00:00,1.63400,1.63865,1.60220,1.60580,272957710350
20090925,00:00:00,1.60605,1.60665,1.59150,1.59485,246427359970
20090928,00:00:00,1.59621,1.59755,1.57695,1.58820,236787659950
20090929,00:00:00,1.58820,1.59890,1.58245,1.59610,264740920110
20090930,00:00:00,1.59600,1.61255,1.59445,1.59795,267789349620
20091001,00:00:00,1.59795,1.60240,1.59235,1.59540,249082540080
20091002,00:00:00,1.59540,1.59565,1.58030,1.59475,319576820630
20091005,00:00:00,1.59423,1.60235,1.59020,1.59330,262262889830
20091006,00:00:00,1.59335,1.60475,1.58755,1.59190,286914409600
20091007,00:00:00,1.59190,1.59725,1.58580,1.59680,304601969900
20091008,00:00:00,1.59680,1.61200,1.59485,1.60695,307719419900
20091009,00:00:00,1.60695,1.60775,1.58250,1.58425,302990089480
