Date,Time,Open,High,Low,Close,Volume
20080806,07:00:00,873.43,886.17,872.48,879.00,7495230
20080807,07:00:00,878.96,884.53,867.37,872.18,7719960
20080808,07:00:00,872.14,873.55,850.50,855.48,7779320
20080811,07:00:00,855.07,865.40,818.54,823.10,7388420
20080812,07:00:00,823.25,826.34,802.15,811.26,7704920
20080813,07:00:00,811.15,829.03,805.23,826.03,7642750
20080814,07:00:00,826.07,836.34,804.37,805.76,7918260
20080815,07:00:00,805.63,806.55,776.38,786.40,7862450
20080818,07:00:00,785.22,803.62,785.16,799.20,7262780
20080819,07:00:00,799.04,816.28,782.50,813.71,7712480
20080820,07:00:00,813.69,818.06,799.90,812.91,7569300
20080821,07:00:00,812.84,838.02,810.63,836.06,7857340
20080822,07:00:00,836.08,837.41,820.84,821.88,7765720
20080825,07:00:00,821.82,825.34,816.37,821.18,7299180
20080826,07:00:00,821.49,829.31,806.63,824.13,7653660
20080827,07:00:00,824.19,835.13,821.26,826.02,7614650
20080828,07:00:00,826.10,843.57,825.03,833.24,7804520
20080829,07:00:00,833.22,838.32,829.01,830.36,7493590
20080901,07:00:00,829.55,835.94,815.25,816.78,6995240
20080902,07:00:00,816.85,819.53,790.83,804.62,7646520
20080903,07:00:00,804.78,808.13,789.11,800.19,7514740
20080904,07:00:00,800.38,814.43,793.51,795.56,7962770
20080905,07:00:00,795.62,817.76,789.76,802.92,7867780
20080908,07:00:00,802.55,817.94,796.75,801.65,7199760
20080909,07:00:00,801.77,804.54,775.14,776.71,7794350
20080910,07:00:00,776.68,783.12,750.52,751.35,7759710
20080911,07:00:00,751.44,757.55,736.11,745.96,8021750
20080912,07:00:00,746.04,766.39,745.79,764.29,7796520
20080915,07:00:00,763.17,787.23,763.09,785.76,7140470
20080916,07:00:00,785.88,789.59,771.58,778.81,7790660
20080917,07:00:00,778.73,867.83,773.52,862.90,7611330
20080918,07:00:00,862.70,912.91,836.08,852.29,7954940
20080919,07:00:00,852.29,875.12,823.76,871.48,7827410
20080922,07:00:00,871.97,907.71,861.80,895.95,7441340
20080923,07:00:00,896.19,909.07,879.70,890.69,7880800
20080924,07:00:00,890.92,900.65,876.16,881.98,7712080
20080925,07:00:00,881.92,895.25,863.57,876.96,8039310
20080926,07:00:00,876.81,909.02,865.74,877.41,7933920
20080929,07:00:00,883.02,922.36,866.42,906.54,7341990
20080930,07:00:00,906.52,912.99,855.80,870.21,7842870
20081001,07:00:00,870.29,892.86,864.22,870.04,7670610
20081002,07:00:00,869.76,875.23,828.81,834.28,7976810
20081003,07:00:00,834.32,846.53,820.20,833.34,7909100
20081006,07:00:00,834.57,875.26,824.39,858.14,7530100
20081007,07:00:00,858.08,890.15,855.77,887.00,7835650
20081008,07:00:00,886.85,920.88,877.49,905.55,7883960
20081009,07:00:00,905.80,922.89,880.71,910.47,8179830
20081010,07:00:00,910.38,929.89,823.91,848.73,8038280
20081013,07:00:00,847.12,870.96,821.58,831.24,7452540
20081014,07:00:00,831.02,853.43,829.85,835.62,7910050
20081015,07:00:00,835.64,855.22,831.04,845.22,7815050
20081016,07:00:00,845.02,848.92,784.49,803.16,8084380
20081017,07:00:00,803.05,814.00,774.11,781.06,8007020
20081020,07:00:00,781.45,809.71,780.68,795.69,7458420
20081021,07:00:00,795.53,802.61,765.62,770.51,8014630
20081022,07:00:00,770.93,776.47,718.98,729.35,7875710
20081023,07:00:00,729.15,734.70,697.71,720.29,8195610
20081024,07:00:00,720.20,746.94,682.00,732.49,8116580
20081027,07:00:00,732.17,746.44,706.43,729.95,7586000
20081028,07:00:00,729.58,754.39,723.35,746.59,7992280
20081029,07:00:00,746.36,773.64,737.85,754.24,7850020
20081030,07:00:00,754.10,776.32,731.82,738.48,8262820
20081031,07:00:00,738.35,741.01,717.10,723.51,8083780
20081103,07:00:00,724.21,738.60,720.88,723.25,7657080
20081104,07:00:00,723.28,767.20,721.40,761.99,8123650
20081105,07:00:00,761.86,768.29,735.82,739.82,8044720
20081106,07:00:00,739.69,760.07,728.51,732.23,8366780
20081107,07:00:00,732.27,744.76,725.70,734.95,8151940
20081110,07:00:00,734.52,766.72,734.41,745.19,7644210
20081111,07:00:00,745.38,749.31,726.56,730.72,8003660
20081112,07:00:00,730.80,738.58,708.32,711.16,7998590
20081113,07:00:00,711.27,738.95,699.72,735.93,8450460
20081114,07:00:00,735.59,752.75,724.80,739.98,8268220
20081117,07:00:00,741.19,748.79,730.82,737.19,7679060
20081118,07:00:00,737.31,745.56,730.79,736.38,8168770
20081119,07:00:00,736.52,761.65,731.62,733.45,8093520
20081120,07:00:00,733.59,752.00,732.31,745.32,8425390
20081121,07:00:00,745.46,801.20,742.47,798.99,8279350
20081124,07:00:00,799.27,829.04,785.81,820.49,7813600
20081125,07:00:00,820.57,828.82,802.54,820.00,8097650
20081126,07:00:00,819.92,822.42,808.50,812.00,8110120
20081127,07:00:00,811.99,816.98,808.92,814.50,7701520
20081128,07:00:00,814.52,820.07,809.14,817.62,8144090
20081201,07:00:00,812.72,818.05,767.67,768.25,7975590
20081202,07:00:00,768.32,785.66,761.82,781.39,8571930
20081203,07:00:00,781.29,782.75,763.86,773.54,8269810
20081204,07:00:00,773.65,782.63,762.21,766.57,8818890
20081205,07:00:00,766.41,772.11,740.96,755.91,8531890
20081208,07:00:00,755.56,781.21,754.27,771.91,7977580
20081209,07:00:00,772.26,779.56,762.33,775.59,8415990
20081210,07:00:00,775.75,813.63,773.80,809.46,8393350
20081211,07:00:00,809.54,834.07,801.71,819.79,8793280
20081212,07:00:00,820.24,828.09,807.17,821.50,8570910
20081215,07:00:00,819.62,841.73,819.57,837.27,7989070
20081216,07:00:00,837.03,858.89,829.70,857.02,8612790
20081217,07:00:00,856.77,881.14,845.96,867.19,8316700
20081218,07:00:00,867.07,877.79,848.03,852.16,8922200
20081219,07:00:00,852.31,853.65,829.29,836.57,8647450
20081222,07:00:00,836.65,851.11,836.25,846.88,8014460
20081223,07:00:00,846.96,848.30,829.19,838.53,8360990
20081224,07:00:00,838.70,848.18,834.19,845.80,7873690
20081225,07:00:00,845.77,846.86,839.14,843.78,3738440
20081226,07:00:00,843.73,872.05,841.90,867.06,7884190
20081229,07:00:00,866.61,890.02,866.50,879.20,7638710
20081230,07:00:00,878.83,883.13,863.62,872.11,8091690
20081231,07:00:00,872.36,883.23,855.63,879.84,7395420
20090101,07:00:00,879.87,880.29,876.77,879.88,3554850
20090102,07:00:00,879.96,886.22,866.97,874.75,7361400
20090105,07:00:00,872.95,884.88,844.85,858.55,6965740
20090106,07:00:00,858.62,869.33,838.59,863.01,7395850
20090107,07:00:00,862.94,866.29,836.47,842.02,7239890
20090108,07:00:00,842.12,863.42,835.92,856.23,7595770
20090109,07:00:00,856.27,867.68,844.40,852.96,7502560
20090112,07:00:00,853.39,855.30,815.00,820.26,7186410
20090113,07:00:00,820.02,829.94,813.65,821.03,7421900
20090114,07:00:00,821.03,828.81,807.07,810.87,7347330
20090115,07:00:00,810.82,820.45,801.83,817.19,7638700
20090116,07:00:00,817.02,842.74,815.38,841.53,7446070
20090119,07:00:00,842.19,845.30,831.42,835.37,6846120
20090120,07:00:00,835.18,865.79,823.39,856.34,7410460
20090121,07:00:00,856.19,863.76,843.18,853.26,7323380
20090122,07:00:00,853.39,862.30,844.04,856.14,7577070
20090123,07:00:00,856.29,902.67,852.08,898.91,7449800
20090126,07:00:00,897.90,915.35,888.62,902.67,7057690
20090127,07:00:00,902.55,907.00,892.13,898.06,7408760
20090128,07:00:00,898.28,902.97,882.52,887.05,7338400
20090129,07:00:00,886.84,909.14,874.04,907.91,7656310
20090130,07:00:00,907.97,928.79,900.68,926.08,7497560
20090202,07:00:00,926.77,926.87,900.74,904.13,6963280
20090203,07:00:00,904.20,912.27,889.17,900.00,7465050
20090204,07:00:00,899.91,908.46,895.37,904.98,7335980
20090205,07:00:00,905.23,923.35,901.69,914.29,7637470
20090206,07:00:00,914.03,919.05,903.86,910.70,7479780
20090209,07:00:00,912.13,912.49,890.23,893.65,7024010
20090210,07:00:00,893.47,917.14,890.58,914.69,7546190
20090211,07:00:00,914.70,946.43,910.08,938.59,7355790
20090212,07:00:00,938.35,951.83,934.12,945.69,7762500
20090213,07:00:00,945.77,946.70,932.03,940.70,7575950
20090216,07:00:00,939.14,943.75,935.40,940.69,6848810
20090217,07:00:00,940.52,973.37,939.22,969.34,7509370
20090218,07:00:00,969.38,986.55,960.58,983.72,7533870
20090219,07:00:00,983.75,985.47,968.37,973.56,7768690
20090220,07:00:00,973.52,1004.76,969.70,991.87,7673670
20090223,07:00:00,997.17,997.34,976.53,990.70,7207330
20090224,07:00:00,990.37,994.38,958.96,961.35,7667990
20090225,07:00:00,961.57,976.84,943.69,953.28,7516320
20090226,07:00:00,952.90,956.11,931.74,945.09,7883120
20090227,07:00:00,945.20,961.84,929.29,941.90,7704720
20090302,07:00:00,939.64,957.72,921.70,925.48,7306580
20090303,07:00:00,925.46,932.31,904.73,915.30,7617910
20090304,07:00:00,915.21,922.06,899.58,906.01,7637830
20090305,07:00:00,905.80,936.30,904.44,931.60,7788620
20090306,07:00:00,931.50,944.18,929.65,938.05,7689420
20090309,07:00:00,939.32,941.64,910.65,921.30,7235210
20090310,07:00:00,921.03,922.11,890.89,897.18,7679400
20090311,07:00:00,897.19,912.61,891.68,908.38,7487810
20090312,07:00:00,908.28,930.20,905.27,926.28,7931250
20090313,07:00:00,926.15,937.01,918.92,928.65,7655890
20090316,07:00:00,926.95,929.23,915.17,922.39,7102220
20090317,07:00:00,922.44,927.69,912.08,914.39,7674420
20090318,07:00:00,914.55,946.65,883.24,940.43,7563870
20090319,07:00:00,940.14,960.83,925.47,959.31,7808610
20090320,07:00:00,959.23,966.43,946.06,950.94,7771430
20090323,07:00:00,950.62,956.62,934.56,939.25,7231080
20090324,07:00:00,939.16,943.77,918.02,924.98,7853070
20090325,07:00:00,924.92,939.25,916.95,933.26,7518250
20090326,07:00:00,933.05,944.79,931.10,933.53,7935540
20090327,07:00:00,933.55,935.66,918.29,921.87,7816330
20090330,07:00:00,921.85,931.41,909.25,917.07,7297280
20090331,07:00:00,917.07,924.06,911.84,918.69,7679630
20090401,07:00:00,918.63,932.36,916.18,926.22,7642580
20090402,07:00:00,926.27,928.55,894.47,903.86,7812240
20090403,07:00:00,903.87,908.42,890.03,891.80,7805210
20090406,07:00:00,892.25,896.36,865.10,868.47,7331490
20090407,07:00:00,868.41,884.23,867.82,880.47,7897190
20090408,07:00:00,880.26,889.45,878.05,880.29,7568570
20090409,07:00:00,880.20,885.92,874.24,878.60,7892250
20090410,07:00:00,878.48,883.90,877.20,880.42,4379740
20090413,07:00:00,880.42,899.30,880.28,893.03,7602860
20090414,07:00:00,893.28,897.91,885.79,889.88,7963440
20090415,07:00:00,889.90,898.10,886.66,890.15,8064790
20090416,07:00:00,890.43,893.12,871.59,874.79,8140630
20090417,07:00:00,874.91,876.25,864.64,867.66,8091680
20090420,07:00:00,867.65,887.93,864.33,883.84,7784360
20090421,07:00:00,883.81,894.09,878.61,883.26,8077190
20090422,07:00:00,883.28,893.01,881.26,889.13,7961580
20090423,07:00:00,889.14,908.22,888.82,904.00,8268020
20090424,07:00:00,903.99,913.25,901.72,912.22,8176960
20090427,07:00:00,911.92,917.94,904.60,905.70,7586820
20090428,07:00:00,905.73,906.49,884.72,892.91,8042690
20090429,07:00:00,893.00,902.48,887.24,897.39,7952690
20090430,07:00:00,897.43,899.59,880.05,887.81,8072660
20090501,07:00:00,887.86,889.41,879.62,885.75,7894960
20090504,07:00:00,885.52,905.86,883.98,901.33,7331430
20090505,07:00:00,901.38,915.23,895.37,896.74,8015070
20090506,07:00:00,896.61,911.43,894.48,910.68,7756110
20090507,07:00:00,910.79,924.99,909.17,910.27,8280460
20090508,07:00:00,910.15,919.14,905.50,915.82,8033150
20090511,07:00:00,915.85,917.22,908.82,912.59,7621460
20090512,07:00:00,912.75,923.28,911.34,922.33,8107070
20090513,07:00:00,922.40,930.08,917.16,925.57,8046670
20090514,07:00:00,925.65,928.14,920.25,925.51,8208560
20090515,07:00:00,925.56,933.69,922.96,931.05,8141120
20090518,07:00:00,930.43,933.23,915.87,917.76,7629690
20090519,07:00:00,917.86,928.86,916.56,924.31,8154720
20090520,07:00:00,924.27,939.67,923.88,937.93,7911390
20090521,07:00:00,938.00,955.72,935.41,952.89,8261790
20090522,07:00:00,952.88,960.68,949.32,956.47,7966440
20090525,07:00:00,956.10,959.27,952.01,958.45,6923560
20090526,07:00:00,958.17,958.44,940.77,951.32,8239230
20090527,07:00:00,951.35,958.97,946.25,949.07,8085460
20090528,07:00:00,949.18,964.36,943.57,958.77,8328170
20090529,07:00:00,958.79,979.77,957.47,978.40,8274920
20090601,07:00:00,978.77,988.06,973.20,974.32,7811960
20090602,07:00:00,974.27,985.54,968.51,981.22,8281790
20090603,07:00:00,981.23,989.29,960.44,962.35,8107990
20090604,07:00:00,962.36,981.12,960.31,979.42,8602770
20090605,07:00:00,979.48,982.21,952.39,954.78,8315630
20090608,07:00:00,955.02,959.59,943.41,951.15,7671890
20090609,07:00:00,951.16,960.86,946.88,954.25,8224210
20090610,07:00:00,954.24,964.77,947.07,953.80,8188050
20090611,07:00:00,953.81,961.44,943.37,954.41,8281350
20090612,07:00:00,954.30,957.78,936.53,938.50,8351060
20090615,07:00:00,937.72,938.61,925.43,927.72,7744230
20090616,07:00:00,927.66,938.90,924.98,934.12,8290380
20090617,07:00:00,934.26,939.80,927.66,937.97,8126080
20090618,07:00:00,938.04,942.79,929.80,932.50,8552990
20090619,07:00:00,932.54,938.54,930.62,933.37,8322140
20090622,07:00:00,933.60,934.41,917.88,922.00,7684260
20090623,07:00:00,922.13,926.33,913.26,925.28,8275330
20090624,07:00:00,925.23,940.28,921.75,930.84,8157320
20090625,07:00:00,931.13,939.78,929.56,938.76,8394450
20090626,07:00:00,938.66,947.79,936.16,938.93,8357580
20090629,07:00:00,938.05,942.27,933.92,937.39,7828790
20090630,07:00:00,937.45,944.48,923.44,925.93,8297960
20090701,07:00:00,925.95,944.73,925.30,940.06,8066450
20090702,07:00:00,940.07,941.36,926.76,929.21,8423810
20090703,07:00:00,929.28,933.86,926.88,931.21,7705620
20090706,07:00:00,932.11,932.46,920.33,924.57,7786540
20090707,07:00:00,924.58,931.26,920.65,924.12,8253130
20090708,07:00:00,924.18,924.66,904.49,909.18,8304960
20090709,07:00:00,909.11,917.93,905.93,911.56,8435280
20090710,07:00:00,911.57,914.98,906.88,912.38,8465350
20090713,07:00:00,911.97,922.75,907.46,919.73,7701700
20090714,07:00:00,919.84,926.82,917.16,925.10,8333660
20090715,07:00:00,925.10,941.46,924.06,938.47,8066780
20090716,07:00:00,938.52,939.99,932.55,936.74,8573660
20090717,07:00:00,936.83,939.30,931.42,936.83,8130980
20090720,07:00:00,936.45,954.68,936.17,948.40,7654420
20090721,07:00:00,948.35,953.25,943.79,948.18,8317530
20090722,07:00:00,948.12,954.09,944.54,950.74,8055970
20090723,07:00:00,950.69,956.92,947.40,948.76,8387370
20090724,07:00:00,948.66,953.74,946.06,950.75,8414380
20090727,07:00:00,950.10,958.42,947.21,953.26,7830480
20090728,07:00:00,953.22,956.18,934.03,937.16,8338170
20090729,07:00:00,937.12,940.45,925.01,929.35,8079730
20090730,07:00:00,929.41,936.63,927.87,933.95,8602100
20090731,07:00:00,933.75,955.04,932.24,953.25,8262000
20090803,07:00:00,953.50,961.81,951.53,956.00,7863910
20090804,07:00:00,956.02,969.57,950.55,966.31,8367100
20090805,07:00:00,966.32,967.61,958.35,963.24,8263280
20090806,07:00:00,963.08,971.28,956.15,962.74,8602950
20090807,07:00:00,962.64,964.18,953.51,954.24,8568750
20090810,07:00:00,953.84,956.41,942.97,945.93,7963590
20090811,07:00:00,945.90,949.29,941.82,945.50,8419770
20090812,07:00:00,945.39,951.62,939.14,946.57,8331290
20090813,07:00:00,946.63,959.83,945.34,954.37,8750100
20090814,07:00:00,954.29,958.75,943.48,947.85,8503270
20090817,07:00:00,945.62,947.56,929.90,934.10,7869470
20090818,07:00:00,934.12,939.49,931.94,937.98,8388170
20090819,07:00:00,937.98,944.45,932.08,941.50,8180790
20090820,07:00:00,941.45,945.37,937.92,940.05,8479970
20090821,07:00:00,940.02,956.54,937.43,953.12,8436840
20090824,07:00:00,952.90,956.53,939.75,941.10,7961520
20090825,07:00:00,941.29,953.79,940.41,944.19,8554160
20090826,07:00:00,944.08,949.58,939.27,945.10,8414780
20090827,07:00:00,945.15,949.95,941.63,947.57,8638620
20090828,07:00:00,947.54,959.06,946.46,954.25,8466140
20090831,07:00:00,954.20,960.15,944.26,950.89,7927280
20090901,07:00:00,950.77,956.43,945.85,955.62,8508620
20090902,07:00:00,955.66,979.97,951.37,977.99,8495080
20090903,07:00:00,977.98,996.88,973.76,991.35,8691790
20090904,07:00:00,991.42,995.61,985.00,992.90,8544070
20090907,07:00:00,993.15,996.16,990.14,993.93,7454150
20090908,07:00:00,994.03,1007.11,992.51,994.66,8666670
20090909,07:00:00,994.77,1002.61,986.87,991.67,8573980
20090910,07:00:00,991.78,997.87,982.72,995.93,9076100
20090911,07:00:00,996.03,1010.77,994.04,1004.38,8729230
20090914,07:00:00,1004.57,1008.39,993.18,999.79,8151000
20090915,07:00:00,999.71,1008.90,993.25,1007.07,8734720
20090916,07:00:00,1007.02,1020.19,1005.55,1016.61,8575040
20090917,07:00:00,1016.60,1023.59,1009.94,1013.00,8911020
20090918,07:00:00,1012.97,1017.32,1005.86,1007.14,8906700
20090921,07:00:00,1005.95,1006.19,995.59,1003.08,8262300
20090922,07:00:00,1003.12,1018.98,1000.00,1013.89,8796550
20090923,07:00:00,1013.86,1018.14,1006.06,1007.98,8695590
20090924,07:00:00,1007.93,1018.18,990.31,993.39,8990920
20090925,07:00:00,993.48,998.68,984.91,990.60,8859970
20090928,07:00:00,990.98,996.08,985.69,990.56,8392300
20090929,07:00:00,990.53,995.35,985.45,991.76,8767980
20090930,07:00:00,991.75,1008.76,990.37,1007.16,8725330
20091001,07:00:00,1007.05,1009.48,997.57,998.68,8975930
20091002,07:00:00,998.73,1007.01,987.29,1002.28,9038880
20091005,07:00:00,1001.45,1017.20,1000.21,1016.70,8306000
20091006,07:00:00,1016.74,1043.12,1014.79,1041.58,8932360
20091007,07:00:00,1041.45,1047.73,1036.20,1043.54,8680270
20091008,07:00:00,1043.62,1060.87,1042.82,1054.58,8984340
20091009,07:00:00,1054.48,1054.94,1043.04,1048.77,8761740
20091012,07:00:00,1047.99,1058.56,1046.23,1056.60,8273010
20091013,07:00:00,1056.52,1068.09,1050.56,1063.76,8817510
20091014,07:00:00,1063.75,1069.96,1055.69,1061.91,8819880
20091015,07:00:00,1061.87,1065.28,1046.21,1049.81,9020980
20091016,07:00:00,1049.76,1056.09,1042.96,1052.99,9027210
20091019,07:00:00,1052.00,1064.17,1047.79,1063.58,8392350
20091020,07:00:00,1063.63,1067.24,1052.13,1054.69,9023060
20091021,07:00:00,1054.75,1064.27,1047.74,1058.56,8843170
20091022,07:00:00,1058.58,1060.95,1051.23,1059.42,9364970
20091023,07:00:00,1059.48,1066.94,1050.62,1054.65,9177070
20091026,07:00:00,1054.19,1059.55,1037.28,1038.19,8456800
20091027,07:00:00,1038.09,1043.13,1031.73,1039.56,9024760
20091028,07:00:00,1039.54,1041.36,1026.19,1027.54,8889830
20091029,07:00:00,1027.58,1047.23,1025.88,1046.53,9248790
20091030,07:00:00,1046.46,1048.66,1034.82,1044.68,9138220
20091102,07:00:00,1044.22,1062.44,1039.90,1058.95,8663350
20091103,07:00:00,1058.93,1087.22,1055.14,1083.99,9103270
20091104,07:00:00,1084.01,1096.57,1079.39,1091.62,8963050
20091105,07:00:00,1091.54,1094.00,1083.30,1089.78,9414760
20091106,07:00:00,1089.87,1099.27,1087.75,1094.62,9127480
20091109,07:00:00,1095.02,1110.28,1094.64,1103.48,8749790
20091110,07:00:00,1103.34,1108.95,1096.32,1105.14,9161570
20091111,07:00:00,1105.13,1118.26,1104.60,1117.07,9111040
20091112,07:00:00,1116.96,1122.20,1102.29,1103.26,9367460
20091113,07:00:00,1103.14,1118.91,1100.38,1118.15,9313330
20091116,07:00:00,1117.86,1142.87,1117.43,1138.64,8735210
20091117,07:00:00,1138.73,1141.41,1127.40,1140.99,9273050
20091118,07:00:00,1141.01,1151.78,1135.52,1144.87,9135040
20091119,07:00:00,1144.83,1145.78,1129.83,1143.95,9476710
20091120,07:00:00,1143.92,1150.76,1132.27,1150.09,9293550
20091123,07:00:00,1148.02,1173.40,1147.85,1165.60,9041850
20091124,07:00:00,1165.40,1170.83,1157.45,1168.69,9245050
20091125,07:00:00,1168.69,1191.42,1166.26,1191.29,9464820
20091126,07:00:00,1191.19,1194.68,1179.69,1192.36,8928520
20091127,07:00:00,1192.25,1192.50,1139.54,1176.50,9180200
20091130,07:00:00,1176.51,1181.96,1163.54,1178.95,8932930
20091201,07:00:00,1178.88,1200.89,1174.90,1195.99,9452680
20091202,07:00:00,1196.10,1216.63,1194.32,1215.17,9358140
20091203,07:00:00,1215.22,1225.94,1204.68,1207.24,9796010
20091204,07:00:00,1207.20,1211.64,1148.51,1160.74,9440380
20091207,07:00:00,1159.37,1163.85,1135.24,1157.66,9010530
20091208,07:00:00,1157.61,1168.17,1124.50,1127.73,9458660
20091209,07:00:00,1127.65,1146.23,1117.02,1128.20,9480490
20091210,07:00:00,1128.20,1136.35,1121.04,1130.74,9717910
20091211,07:00:00,1130.71,1141.68,1109.48,1114.68,9726210
20091214,07:00:00,1113.60,1127.28,1109.98,1126.06,8930940
20091215,07:00:00,1126.02,1128.42,1110.85,1124.59,9532680
20091216,07:00:00,1124.58,1138.78,1121.02,1137.35,9422050
20091217,07:00:00,1137.33,1141.21,1094.49,1098.16,9846960
20091218,07:00:00,1098.14,1116.19,1095.86,1112.74,9553060
20091221,07:00:00,1111.95,1119.05,1090.05,1093.04,9011880
20091222,07:00:00,1092.93,1096.97,1074.19,1083.24,9589620
20091223,07:00:00,1083.23,1095.60,1078.97,1087.04,9372450
20091224,07:00:00,1086.92,1105.36,1086.11,1104.21,8469880
20091225,07:00:00,1104.15,1104.43,1103.63,1103.67,5603230
20091228,07:00:00,1103.57,1113.34,1101.37,1106.55,10164080
20091229,07:00:00,1106.53,1107.90,1096.19,1096.47,11173240
20091230,07:00:00,1096.52,1097.58,1085.60,1092.42,10588010
20091231,07:00:00,1092.42,1106.52,1091.50,1096.19,10675110
20100101,07:00:00,1096.32,1096.82,1095.86,1096.10,7366750
20100104,07:00:00,1096.07,1123.30,1092.99,1120.87,16011350
20100105,07:00:00,1120.86,1127.53,1114.86,1117.52,17391000
20100106,07:00:00,1117.34,1140.02,1115.38,1137.56,16854860
20100107,07:00:00,1137.57,1137.95,1128.07,1131.07,17304470
20100108,07:00:00,1130.94,1138.42,1119.29,1136.72,17358180
20100111,07:00:00,1139.06,1160.95,1136.75,1151.18,15935310
20100112,07:00:00,1151.16,1157.60,1125.45,1127.66,17126250
20100113,07:00:00,1127.61,1138.29,1119.24,1137.47,16595780
20100114,07:00:00,1137.49,1145.59,1130.44,1142.20,17280640
20100115,07:00:00,1142.21,1145.09,1126.83,1129.60,16800790
20100118,07:00:00,1129.57,1136.86,1126.64,1133.45,15589590
20100119,07:00:00,1133.41,1140.02,1128.28,1137.78,17697670
20100120,07:00:00,1137.73,1141.06,1106.99,1110.67,17434530
20100121,07:00:00,1110.71,1117.20,1089.16,1093.72,17745730
20100122,07:00:00,1093.75,1098.20,1081.87,1092.04,17900710
20100125,07:00:00,1091.37,1103.65,1089.49,1097.80,16394960
20100126,07:00:00,1097.79,1102.97,1085.54,1097.06,17553810
20100127,07:00:00,1097.08,1101.85,1083.01,1087.57,17238950
20100128,07:00:00,1087.39,1095.43,1074.11,1086.16,17912830
20100129,07:00:00,1086.12,1089.26,1074.15,1080.53,17438590
20100201,07:00:00,1078.98,1107.08,1076.05,1104.88,16746930
20100202,07:00:00,1105.05,1117.68,1098.55,1113.90,18076550
20100203,07:00:00,1113.87,1124.25,1106.78,1109.29,17610290
20100204,07:00:00,1109.13,1110.72,1059.33,1062.85,17983930
20100205,07:00:00,1062.82,1068.21,1044.70,1065.62,18077560
20100208,07:00:00,1065.35,1073.20,1061.64,1062.43,16510650
20100209,07:00:00,1062.40,1082.71,1061.33,1077.60,17749450
20100210,07:00:00,1077.65,1081.79,1062.84,1071.55,17303420
20100211,07:00:00,1071.55,1097.38,1069.94,1094.82,18076680
20100212,07:00:00,1094.91,1096.48,1077.57,1093.02,17403270
20100215,07:00:00,1093.06,1101.63,1091.19,1100.45,15857610
20100216,07:00:00,1100.48,1120.59,1097.48,1118.93,18610830
20100217,07:00:00,1118.80,1126.65,1104.89,1106.38,18051610
20100218,07:00:00,1106.27,1123.70,1097.69,1108.31,18654180
20100219,07:00:00,1108.23,1125.77,1099.11,1118.79,18827810
20100222,07:00:00,1117.20,1130.28,1109.76,1113.64,17141670
20100223,07:00:00,1113.73,1120.40,1099.01,1102.71,18363090
20100224,07:00:00,1102.79,1107.71,1089.68,1097.15,18080580
20100225,07:00:00,1097.08,1108.38,1088.04,1105.94,18692920
20100226,07:00:00,1106.00,1118.40,1103.66,1117.16,18333180
20100301,07:00:00,1115.90,1123.06,1111.73,1118.35,17159680
20100302,07:00:00,1118.34,1137.12,1114.27,1134.06,18837580
20100303,07:00:00,1134.06,1144.59,1131.29,1139.30,18050110
20100304,07:00:00,1139.26,1140.97,1125.59,1131.72,18766860
20100305,07:00:00,1131.55,1140.13,1127.62,1134.20,18706320
20100308,07:00:00,1133.51,1137.36,1118.17,1123.11,17420410
20100309,07:00:00,1123.03,1124.54,1109.23,1121.21,18436850
20100310,07:00:00,1121.21,1127.71,1103.30,1107.78,18357170
20100311,07:00:00,1107.84,1111.33,1100.34,1108.93,18788690
20100312,07:00:00,1108.99,1118.94,1098.29,1101.24,18646890
20100315,07:00:00,1099.22,1108.33,1099.02,1107.90,17477700
20100316,07:00:00,1108.00,1127.96,1107.73,1127.06,19006470
20100317,07:00:00,1127.15,1132.43,1117.99,1119.83,18326350
20100318,07:00:00,1120.08,1128.80,1117.86,1126.77,18916110
20100319,07:00:00,1126.87,1127.08,1101.24,1106.42,18612230
20100322,07:00:00,1106.27,1108.28,1092.53,1101.83,17090180
20100323,07:00:00,1101.94,1107.31,1094.22,1104.40,19267550
20100324,07:00:00,1104.21,1105.15,1084.70,1086.03,18317720
20100325,07:00:00,1085.90,1095.30,1084.92,1089.98,19161510
20100326,07:00:00,1089.95,1108.61,1088.05,1106.82,18742260
20100329,07:00:00,1106.36,1114.25,1102.76,1109.25,17690610
20100330,07:00:00,1109.28,1113.01,1101.56,1103.06,19119870
20100331,07:00:00,1103.09,1117.68,1101.50,1112.53,18393870
20100401,07:00:00,1112.70,1127.54,1111.10,1126.06,18972160
20100402,07:00:00,1126.07,1126.65,1117.07,1120.90,17384600
20100405,07:00:00,1120.23,1132.98,1118.87,1131.40,20086090
20100406,07:00:00,1131.39,1138.29,1122.46,1133.71,21994840
20100407,07:00:00,1133.70,1152.57,1132.24,1148.88,21440280
20100408,07:00:00,1148.93,1153.25,1142.77,1150.14,22442040
20100409,07:00:00,1150.02,1163.75,1148.83,1161.30,21958870
20100412,07:00:00,1159.65,1169.37,1153.77,1155.96,20378070
20100413,07:00:00,1156.18,1156.87,1144.47,1150.03,22797210
20100414,07:00:00,1150.20,1161.70,1149.15,1154.92,21648440
20100415,07:00:00,1154.95,1161.30,1149.85,1158.53,22556130
20100416,07:00:00,1158.60,1160.20,1129.14,1137.00,22718960
20100419,07:00:00,1133.44,1137.39,1123.13,1135.24,20301290
20100420,07:00:00,1135.26,1145.57,1132.96,1140.28,22522880
